,"-1,-1","-1,0","-1,1","0,-1","0,0","0,1","1,-1","1,0","1,1"
".x9y26|-3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-3,-2",0.0,0.0,0.0,-1.0,0.0,0.0,-13.439,-1.0,0.0
".x9y26|-3,-1",-13.439,-14.0951,-13.439,-13.439,-13.439,-14.0951,-12.71,-12.71,-2.71
".x9y26|-3,0",-12.71,-1.9,-1.9,-14.685590000000001,-1.9,-1.9,-14.685590000000001,-1.9,-3.439
".x9y26|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,-1",-12.71,-13.439,-12.71,-13.439,-13.439,-3.439,-14.685590000000001,-12.71,-4.0951
".x9y26|-2,0",-13.439,-2.71,-3.439,-14.685590000000001,-3.439,-3.439,-4.68559,-3.439,-12.71
".x9y26|-2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,2",0.0,-1.0,0.0,0.0,-12.71,0.0,-13.439,-11.9,0.0
".x9y26|-2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,0",-14.0951,-3.439,-4.0951,-4.68559,-4.0951,-13.439,-4.0951,-4.68559,-14.685590000000001
".x9y26|-1,1",-13.439,-13.439,-15.6953279,-13.439,-13.439,-15.217031,-14.0951,-14.685590000000001,-13.439
".x9y26|-1,2",0.0,0.0,0.0,0.0,-12.71,0.0,-12.71,-13.439,0.0
".x9y26|-1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|-1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,-3",0.0,0.0,-1.9,0.0,-1.0,-1.9,0.0,-1.0,0.0
".x9y26|0,-2",-12.71,-1.9,-3.439,-1.0,-1.0,-1.9,-1.0,-1.9,-1.9
".x9y26|0,-1",-3.439,-4.0951,-3.439,-3.439,-4.0951,-4.0951,-1.9,-3.439,-3.439
".x9y26|0,0",-5.6953279000000006,-3.439,-14.685590000000001,-5.217031,-5.6953279000000006,-15.6953279,-5.217031,-5.217031,-14.0951
".x9y26|0,1",-15.217031,-14.0951,-14.0951,-13.439,-13.439,-14.0951,-14.685590000000001,-14.0951,-13.439
".x9y26|0,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|0,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,1",-15.217031,-15.217031,-15.217031,-15.217031,-15.217031,-15.217031,-14.685590000000001,-15.217031,-14.685590000000001
".x9y26|1,2",-14.0951,-14.0951,-15.217031,-13.439,-14.0951,-14.0951,-14.685590000000001,-15.217031,-15.217031
".x9y26|1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,1",-3.439,-14.685590000000001,-14.0951,-14.0951,-14.0951,-14.657714436121074,-13.439,-14.685590000000001,-14.0951
".x9y26|2,2",-14.685590000000001,-14.685590000000001,-15.217031,-14.0951,-14.0951,-15.6953279,-14.685590000000001,-14.685590000000001,-14.0951
".x9y26|2,3",-14.685590000000001,-14.0951,-14.685590000000001,-14.685590000000001,-14.0951,-14.685590000000001,-14.0951,-14.0951,-14.0951
".x9y26|2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|3,2",-14.0951,-14.0951,-13.439,-14.685590000000001,-13.439,-14.0951,-13.439,-14.685590000000001,-14.685590000000001
".x9y26|3,3",-14.0951,-14.0951,-14.685590000000001,-14.0951,-14.0951,-14.0951,-14.0951,-14.685590000000001,-14.685590000000001
".x9y26|3,4",-14.685590000000001,-14.685590000000001,0.0,0.0,0.0,-14.0951,0.0,0.0,0.0
".x9y26|3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x9y26|5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,-2",0.0,0.0,-12.71,0.0,0.0,0.0,-11.9,-11.9,0.0
".x10y26|-5,-1",0.0,-14.685590000000001,-1.0,-14.685590000000001,-13.439,-15.217031,0.0,0.0,-1.0
".x10y26|-5,0",-15.217031,-1.0,-1.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
".x10y26|-5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,-2",-14.685590000000001,0.0,0.0,0.0,-11.9,0.0,0.0,-13.439,0.0
".x10y26|-4,-1",-11.0,-13.439,-1.0,-12.71,-13.439,-1.0,-13.439,-13.439,-13.439
".x10y26|-4,0",-1.0,-1.0,-1.0,0.0,-1.0,-1.0,-13.439,-1.0,-1.0
".x10y26|-4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.439,0.0
".x10y26|-3,-1",-12.71,-13.439,-12.71,-15.217031,-13.439,-12.71,-14.0951,-14.685590000000001,-14.0951
".x10y26|-3,0",-14.0951,-1.0,-1.0,-12.71,-1.9,-1.9,-12.71,-1.9,-2.71
".x10y26|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,-1",-12.71,-13.439,-13.439,-1.0,-12.71,-2.71,-12.71,-2.71,-1.9
".x10y26|-2,0",-13.439,-2.71,-2.71,-14.0951,-3.439,-2.71,-3.439,-3.439,-13.439
".x10y26|-2,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,2",-14.0951,-1.0,-14.0951,-12.71,-14.0951,0.0,0.0,-12.71,-12.71
".x10y26|-2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,0",-13.439,-3.439,-4.0951,-4.68559,-4.68559,-14.0951,-4.0951,-4.68559,-14.0951
".x10y26|-1,1",-13.439,-14.0951,-11.9,-14.0951,-13.439,-13.439,-14.685590000000001,-13.439,-12.71
".x10y26|-1,2",-2.71,-13.439,-13.439,-14.0951,-15.217031,-13.439,-12.71,-14.685590000000001,-12.71
".x10y26|-1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|-1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,-4",0.0,0.0,0.0,0.0,0.0,-1.0,-15.217031,-14.0951,0.0
".x10y26|0,-3",-14.685590000000001,-14.0951,-1.0,-1.0,-1.9,-1.9,-14.685590000000001,-14.685590000000001,-3.439
".x10y26|0,-2",-14.685590000000001,-4.0951,-3.439,-2.71,-3.439,-3.439,-12.71,-4.0951,-3.439
".x10y26|0,-1",-4.0951,-4.0951,-4.0951,-3.439,-3.439,-4.0951,-4.0951,-4.0951,-4.0951
".x10y26|0,0",-4.68559,-4.0951,-13.439,-4.0951,-5.217031,-14.0951,-4.68559,-4.68559,-4.68559
".x10y26|0,1",-12.71,-12.71,-14.685590000000001,-13.439,-14.0951,-14.0951,-0.7423018594454338,-12.71,-13.439
".x10y26|0,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|0,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,0",-4.0951,-4.68559,-14.657714436121074,-4.0951,-4.0951,-4.0951,-4.0951,-2.71,-13.439
".x10y26|1,1",-14.0951,-14.0951,-12.71,-4.0951,-14.0951,-14.0951,-13.439,-13.439,-13.439
".x10y26|1,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|1,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,1",-3.439,-14.685590000000001,-14.0951,-14.0951,-14.0951,-14.685590000000001,-14.0951,-14.0951,-14.0951
".x10y26|2,2",-14.0951,-14.685590000000001,-14.0951,-14.685590000000001,-14.685590000000001,-14.685590000000001,-2.71,-14.0951,-14.685590000000001
".x10y26|2,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|2,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,2",-13.439,-13.439,-13.439,-14.685590000000001,-13.439,-13.439,-13.439,-13.439,-13.439
".x10y26|3,3",-14.0951,-14.0951,-14.685590000000001,-14.685590000000001,-14.685590000000001,-14.685590000000001,-14.0951,-14.0951,-14.685590000000001
".x10y26|3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,-1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,0",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x10y26|5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,-2",-14.657714436121074,0.0,-14.0951,0.0,0.0,0.0,-12.71,0.0,0.0
".x11y26|-5,-1",0.0,-13.439,0.0,0.0,-13.439,-1.0,0.0,-14.685590000000001,0.0
".x11y26|-5,0",-12.71,0.0,-1.0,-12.71,-1.0,0.0,-15.217031,-1.9,0.0
".x11y26|-5,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-5,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,-2",-14.0951,-14.064127151245637,-12.71,-14.685590000000001,0.0,0.0,0.0,-13.439,0.0
".x11y26|-4,-1",-14.657714436121074,-13.439,-1.0,-12.71,-14.0951,-1.9,-12.71,-13.439,-2.71
".x11y26|-4,0",-1.0,-1.0,-1.0,-13.439,-1.9,-1.0,-13.439,-1.0,-1.9
".x11y26|-4,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-4,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,-3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,-2",-14.0951,-14.685590000000001,-14.0951,-13.439,-14.0951,-13.439,0.0,-1.0,-14.0951
".x11y26|-3,-1",-13.439,-12.71,-15.217031,-13.439,-14.0951,-2.71,-13.439,-12.71,-13.439
".x11y26|-3,0",-14.0951,-1.9,-1.0,-12.71,-2.71,-1.9,-12.71,-1.9,-2.71
".x11y26|-3,1",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,2",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,3",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-3,5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-2,-5",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
".x11y26|-2,-4",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
